MSE,RMSE,NRMSE,MAE,R-squared
0.00026527342972564825,0.016287216758109662,18.096907509010766,0.012437715007163879,0.3788101287189206
0.00024307234119349283,0.01559077744031685,17.32308604479653,0.011199076832616192,0.430798340813334
0.00043979591836734266,0.020971311794147324,23.301457549052618,0.015204081632653462,-0.029868578255650924
0.0002677742970231078,0.01636381058993008,18.182011766589007,0.012473580363080779,0.3729538564333523
