MSE,RMSE,NRMSE,MAE,R-squared
0.0006371238493300915,0.025241312353562195,25.241216436939514,0.014959837291907176,0.039420573735235664
0.00020678161085160355,0.014379903019547925,14.379848376123968,0.0051088630802965,0.6882393253324479
0.0007142775722898208,0.02672597186801297,26.725870309705556,0.007143698571429015,-0.07690261682304156
0.0007058071757451412,0.026567031745099813,26.566930790762573,0.015533853722244037,-0.06413196216668471
